District ID,District Name,Superintendent,School ID,School Name,Principal,Grades Offered,School Type,County,Total Enrollment,Enrollment K-3,Enrollment 4-5,Enrollment 6-8,Pct of Students Attending Regularly,Pct Mobile Students 2014-15,School Self-Contained Class Size,Oregon Self-Contained Class Size,School Departmentalized Class Size,Oregon Departmentalized Class Size,School ELA Class Size,Oregon ELA Class Size,School Math Class Size,Oregon Math Class Size,School Science Class Size,Oregon Science Class Size,School Social Studies Class Size,Oregon Social Studies Class Size,Pct Ever English Learners,Pct Economically Disadvantaged,Pct Students with Disabilities,Pct Asian,Pct Black,Pct Hispanic,Pct Native American,Pct Multi-racial,Pct Pacific Islander,Pct White,Number of Languages Spoken,School Rating,ESEA Designation,Rating Compared to Similar Schools,ELA Pct Met 2014-15,State ELA Pct Met,Like Schools ELA Pct Met,Math Pct Met 2014-15,State Math Pct Met,Like Schools Math Pct Met,Science Pct Met 2011-12,Science Pct Met 2012-13,Science Pct Met 2013-14,Science Pct Met 2014-15,State Science Pct Met,Like Schools Science Pct Met,Freshmen On Track 2013-14,Freshmen On Track 2014-15,State Freshman On Track,Like Schools Freshman On Track,SAT Participation 2011-12,SAT Participation 2012-13,SAT Participation 2013-14,SAT Participation 2014-15,State SAT Participation,Like Schools SAT Participation,Four Year Graduation Rate 2010-11,Four Year Graduation Rate 2011-12,Four Year Graduation Rate 2012-13,Four Year Graduation Rate 2013-14,State Four Year Graduation Rate,Like Schools Four Year Graduation Rate,Five Year Completion Rate 2010-11,Five Year Completion Rate 2011-12,Five Year Completion Rate 2012-13,Five Year Completion Rate 2013-14,State Five Year Completion Rate,Like Schools Five Year Completion Rate,Dropout Rate 2010-11,Dropout Rate 2011-12,Dropout Rate 2012-13,Dropout Rate 2013-14,State Dropout Rate,Like Schools Dropout Rate,Continuing Education Rate 2009-10,Continuing Education Rate 2010-11,Continuing Education Rate 2011-12,Continuing Education Rate 2012-13,State Continuing Education Rate,Like Schools Continuing Education Rate
1926,Oregon Trail SD 46,Aaron Bayer,4820,Oregon Trail  Academy,Ginger Redlinger,Grade(s) K-8,E,Clackamas,237,108,53,76,86.9%,2.5%,27.0,25.0,24.0,25.0,,,,,,,,,*,22%,5%,5%,<1%,4%,<1%,5%,1%,85%,2,Not Rated,,Not Rated,80.6,53.8,75.7,53.2,43.6,67.0,90.5,87.5,85.2,88.2,65.9,85.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926,Oregon Trail SD 46,Aaron Bayer,100,Sandy Grade School,Rachael George,Grade(s) K-5,E,Clackamas,327,229,98,--,89.6%,17.8%,32.5,25.0,--,--,,,,,,,,,11%,56%,11%,1%,1%,18%,1%,5%,0,74%,6,Not Rated,,Not Rated,42.3,51.1,51.1,43.0,44.8,45.3,64.1,50.8,50.0,59.6,66.8,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926,Oregon Trail SD 46,Aaron Bayer,141,Sandy High School,Kim Ball,Grade(s) 9-12,H,Clackamas,1305,,,,75.5%,15.0%,--,--,,,26.0,24.0,26.0,24.0,28.0,26.0,33.0,26.0,8%,43%,10%,1%,1%,12%,2%,5%,<1%,79%,8,Not Rated,,Not Rated,79.5,68.5,71.6,33.4,31.6,33.7,68.8,71.6,58.2,>95,62.6,65.1,69.3,70.1,79.9,84.7,36.1,27.6,31.4,37.1,31.7,38.4,65.6,76.0,67.0,70.6,72.0,81.6,80.6,78.5,83.9,81.1,82.1,89.4,1.3,2.8,2.4,3.3,4.0,1.6,56.0,56.9,62.7,62.4,60.5,62.0
1926,Oregon Trail SD 46,Aaron Bayer,88,Welches Elementary School,Kendra Payne,Grade(s) K-5,E,Clackamas,198,140,58,--,86.7%,15.9%,30.0,25.0,--,--,,,,,,,,,7%,53%,9%,0,0,13%,1%,5%,1%,81%,2,Not Rated,,Not Rated,50.6,51.1,51.6,45.9,44.8,42.3,84.1,73.7,82.1,79.2,66.8,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926,Oregon Trail SD 46,Aaron Bayer,2392,Welches Middle School,Kendra Payne,Grade(s) 6-8,M,Clackamas,111,,,,76.1%,15.0%,--,--,,,34.0,24.0,27.0,24.0,28.0,26.0,24.0,26.0,8%,59%,14%,0,0,11%,5%,6%,0,78%,2,Not Rated,,Not Rated,51.4,56.4,54.4,43.4,42.5,39.7,67.3,70.0,65.0,81.1,65.0,73.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2060,Paisley SD 11,William Wurtz,3360,Paisley School,William Wurtz,Grade(s) K-12,H,Lake,206,,,,91.5%,15.1%,4.0,25.0,,,10.5,24.0,6.5,24.0,12.5,26.0,20.0,26.0,*,48%,12%,2%,<1%,10%,0,9%,0,78%,1,Not Rated,,Not Rated,63.7,55.7,57.9,53.9,42.1,35.8,77.8,83.3,87.2,82.4,64.9,65.8,16.7,>95,79.9,76.9,100.0,91.7,64.3,37.5,31.7,40.9,62.5,43.8,71.4,72.7,72.0,80.8,28.6,68.8,43.8,71.4,82.1,88.1,0.0,0.0,0.0,7.9,4.0,1.7,25.0,54.5,85.7,80.0,60.5,52.7
2181,Parkrose SD 3,Karen Gray,931,Parkrose High School,Molly Ouche,Grade(s) 9-12,H,Multnomah,926,,,,71.3%,21.0%,--,--,,,27.0,24.0,31.0,24.0,27.0,26.0,30.5,26.0,29%,67%,13%,19%,14%,23%,1%,7%,2%,34%,26,Not Rated,,Not Rated,54.1,68.5,63.5,14.8,31.6,27.8,44.3,52.6,41.9,44.6,62.6,58.5,61.8,72.7,79.9,78.1,36.4,32.8,44.4,40.7,31.7,32.6,64.8,69.0,64.5,78.2,72.0,76.9,76.2,76.1,80.7,78.6,82.1,84.8,3.3,1.4,1.9,2.4,4.0,2.4,59.1,65.0,62.4,68.2,60.5,60.9
2181,Parkrose SD 3,Karen Gray,930,Parkrose Middle School,Annette Sweeney,Grade(s) 6-8,M,Multnomah,735,,,,83.6%,17.4%,--,--,,,25.0,24.0,24.0,24.0,27.0,26.0,27.5,26.0,36%,77%,16%,16%,15%,27%,1%,6%,2%,33%,24,Not Rated,,Not Rated,44.6,56.4,52.2,22.7,42.5,39.3,44.5,39.1,60.7,42.4,65.0,64.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2181,Parkrose SD 3,Karen Gray,925,Prescott Elementary School,Sam Maranto,Grade(s) K-5,E,Multnomah,381,257,124,--,81.3%,19.3%,27.0,25.0,--,--,,,,,,,,,32%,***,16%,12%,16%,26%,1%,10%,2%,34%,16,Not Rated,Focus,Not Rated,40.0,51.1,44.4,34.1,44.8,37.0,54.0,50.0,43.8,58.8,66.8,56.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2181,Parkrose SD 3,Karen Gray,926,Russell Elementary,Heather Bailey,Grade(s) K-5,E,Multnomah,444,295,149,--,86.3%,16.0%,26.0,25.0,--,--,,,,,,,,,26%,***,13%,12%,11%,24%,1%,10%,1%,42%,16,Not Rated,Focus,Not Rated,52.6,51.1,45.5,45.1,44.8,36.1,48.8,38.2,51.5,60.9,66.8,57.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2181,Parkrose SD 3,Karen Gray,927,Sacramento Elementary School,Karen Justice,Grade(s) K-5,E,Multnomah,393,265,128,--,83.9%,14.5%,26.0,25.0,--,--,,,,,,,,,30%,***,11%,12%,9%,25%,1%,9%,1%,44%,16,Not Rated,Focus,Not Rated,53.9,51.1,47.0,36.4,44.8,39.3,65.2,65.2,69.4,60.6,66.8,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2181,Parkrose SD 3,Karen Gray,928,Shaver Elementary School,Laura Goodman,Grade(s) K-5,E,Multnomah,326,231,95,--,86.8%,22.5%,28.0,25.0,--,--,,,,,,,,,44%,***,15%,10%,11%,48%,1%,10%,6%,14%,13,Not Rated,Focus,Not Rated,29.1,51.1,34.1,28.2,44.8,26.4,33.3,50.0,36.2,29.3,66.8,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2207,Pendleton SD 16,Jon Peterson,4116,Hawthorne Middle/High School,Curt Thompson,Grade(s) 9-12,H,Umatilla,52,,,,16.7%,69.9%,--,--,,,15.0,24.0,--,--,11.5,26.0,--,--,*,79%,13%,0,0,8%,17%,8%,0,67%,1,Not Rated,,Not Rated,33.3,68.5,19.6,<5,31.6,5.5,27.3,18.2,<5,57.1,62.6,25.7,*,*,79.9,20.0,--,--,--,0.0,31.7,1.8,38.6,6.1,3.1,10.3,72.0,18.6,40.0,44.6,18.5,31.4,82.1,53.4,24.0,31.5,31.0,18.9,4.0,186,18.8,15.8,0.0,40.0,60.5,28.6
2207,Pendleton SD 16,Jon Peterson,1046,Lincoln Primary School,Matthew Yoshioka,Grade(s) K-2,E,Umatilla,183,183,--,--,83.3%,27.9%,25.0,25.0,28.0,25.0,,,,,,,,,6%,54%,7%,1%,1%,20%,9%,5%,2%,64%,2,Not Rated,,Not Rated,*,*,*,*,*,*,*,*,*,*,*,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2207,Pendleton SD 16,Jon Peterson,1047,McKay Creek Elementary School,Ronda Smith,Grade(s) K-5,E,Umatilla,345,213,132,--,86.9%,9.8%,25.0,25.0,26.0,25.0,,,,,,,,,<5%,42%,17%,1%,0,9%,5%,6%,0,79%,3,Not Rated,,Not Rated,55.4,51.1,60.6,52.3,44.8,52.2,70.5,73.9,66.1,70.1,66.8,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2207,Pendleton SD 16,Jon Peterson,4202,Nixyaawii Community School,Ryan Heinrich,Grade(s) 9-12,H,Umatilla,54,,,,59.2%,27.3%,--,--,,,11.0,24.0,9.0,24.0,11.0,26.0,8.5,26.0,*,76%,28%,0,0,7%,83%,0,0,9%,2,Not Rated,,Not Rated,50.0,68.5,--,12.5,31.6,--,*,*,<5,18.8,62.6,--,44.4,66.7,79.9,--,10.0,77.8,25.0,6.7,31.7,--,65.0,60.0,90.9,50.0,72.0,--,60.9,72.2,60.0,83.3,82.1,--,6.3,4.1,2.2,5.3,4.0,--,30.8,38.5,66.7,30.0,60.5,--
2207,Pendleton SD 16,Jon Peterson,1052,Pendleton High School,Dan Greenough,Grade(s) 9-12,H,Umatilla,859,,,,83.8%,13.6%,--,--,,,29.0,24.0,23.5,24.0,24.0,26.0,28.0,26.0,<5%,43%,10%,1%,1%,11%,8%,5%,<1%,74%,8,Not Rated,,Not Rated,63.6,68.5,70.6,26.6,31.6,30.3,71.0,61.2,65.5,63.3,62.6,64.7,82.5,83.3,79.9,82.9,41.1,44.2,36.2,44.0,31.7,36.6,79.5,75.5,86.7,86.2,72.0,79.2,85.7,86.7,89.4,96.1,82.1,88.0,1.0,1.9,1.9,0.8,4.0,1.8,65.3,68.4,65.5,64.1,60.5,61.7
2207,Pendleton SD 16,Jon Peterson,1048,Sherwood Heights Elementary School,Theresa Owens,Grade(s) K-5,E,Umatilla,437,295,142,--,81.2%,12.7%,26.0,25.0,26.0,25.0,,,,,,,,,6%,70%,16%,2%,0,15%,4%,11%,0,68%,4,Not Rated,,Not Rated,50.0,51.1,52.2,45.5,44.8,43.7,90.2,74.0,83.9,76.0,66.8,70.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2207,Pendleton SD 16,Jon Peterson,1051,Sunridge Middle School,David Williams,Grade(s) 6-8,M,Umatilla,697,,,,82.4%,10.7%,--,--,,,24.0,24.0,23.5,24.0,26.0,26.0,25.0,26.0,5%,55%,16%,1%,1%,13%,14%,7%,0,65%,3,Not Rated,,Not Rated,54.4,56.4,61.5,38.5,42.5,44.9,82.0,75.9,62.7,69.7,65.0,72.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2207,Pendleton SD 16,Jon Peterson,1049,Washington Elementary School,Aimee VanNice,Grade(s) K-5,E,Umatilla,361,245,116,--,77.2%,16.2%,26.0,25.0,22.0,25.0,,,,,,,,,<5%,73%,16%,1%,0,11%,36%,7%,<1%,44%,4,Not Rated,,Not Rated,47.7,51.1,46.1,43.4,44.8,39.7,88.5,48.6,64.5,50.0,66.8,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2207,Pendleton SD 16,Jon Peterson,1050,West Hills Intermediate,Brenda Giesen,Grade(s) 3-5,E,Umatilla,198,60,138,--,>95%,22.4%,30.0,25.0,30.0,25.0,,,,,,,,,8%,56%,12%,1%,2%,22%,6%,4%,2%,64%,3,Not Rated,,Not Rated,57.5,51.1,48.8,53.2,44.8,41.7,70.9,67.9,68.4,67.1,66.8,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2192,Perrydale SD 21,Eric Milburn,3378,Perrydale School,Eric Milburn,Grade(s) K-12,H,Polk,314,,,,78.0%,11.9%,25.0,25.0,,,25.0,24.0,21.5,24.0,18.0,26.0,23.0,26.0,5%,45%,11%,<1%,1%,6%,2%,4%,<1%,87%,2,Not Rated,,Not Rated,54.9,55.7,60.8,34.9,42.1,40.6,69.2,75.4,77.8,65.8,64.9,71.1,94.7,>95,79.9,79.6,38.1,58.1,62.5,65.2,31.7,43.5,95.5,95.0,90.0,87.0,72.0,85.2,100.0,95.5,100.0,93.3,82.1,91.2,0.0,0.0,1.0,1.1,4.0,1.3,65.2,57.1,63.2,67.9,60.5,59.7
1900,Philomath SD 17J,Melissa Goff,18,Blodgett Elementary School,Susan Halliday,Grade(s) K-4,E,Benton,32,28,4,--,89.7%,20.6%,16.0,25.0,--,--,,,,,,,,,*,50%,*,0,0,3%,0,0,0,97%,1,Not Rated,,Not Rated,37.5,49.1,--,37.5,46.1,--,*,*,*,*,*,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900,Philomath SD 17J,Melissa Goff,3162,Clemens Primary School,Cindy Golston,Grade(s) K-K,E,Benton,93,93,--,--,63.6%,10.8%,23.5,25.0,--,--,,,,,,,,,*,44%,11%,1%,0,10%,1%,4%,0,84%,2,Not Rated,,Not Rated,*,*,*,*,*,*,*,*,*,*,*,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900,Philomath SD 17J,Melissa Goff,3440,Kings Valley Charter School,Jamon Ellingson,Grade(s) K-12,H,Benton,187,,,,61.7%,7.7%,20.0,25.0,,,17.0,24.0,23.0,24.0,19.0,26.0,21.0,26.0,*,38%,13%,1%,0,8%,2%,3%,0,87%,3,Not Rated,,Not Rated,60.0,55.7,60.3,50.5,42.1,40.8,67.6,75.7,74.4,92.3,64.9,72.7,86.7,58.8,79.9,83.5,50.0,80.0,42.9,33.3,31.7,48.1,0.0,80.0,60.0,57.1,72.0,82.7,--,100.0,80.0,100.0,82.1,88.5,0.0,6.3,2.6,4.4,4.0,1.7,--,--,50.0,33.3,60.5,63.4
1900,Philomath SD 17J,Melissa Goff,20,Philomath Elementary School,Susan Halliday,Grade(s) 1-5,E,Benton,468,278,190,--,82.9%,9.3%,25.0,25.0,--,--,,,,,,,,,<5%,41%,16%,1%,0,7%,1%,3%,<1%,87%,5,Not Rated,,Not Rated,48.4,51.1,62.8,51.1,44.8,54.4,70.0,72.7,83.3,64.6,66.8,76.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900,Philomath SD 17J,Melissa Goff,22,Philomath High School,Ken Ball,Grade(s) 9-12,H,Benton,476,,,,78.6%,9.7%,--,--,,,28.0,24.0,26.5,24.0,25.0,26.0,30.0,26.0,<5%,25%,10%,1%,1%,8%,2%,6%,0,82%,7,Not Rated,,Not Rated,85.3,68.5,70.7,54.7,31.6,27.3,78.5,69.5,75.7,74.5,62.6,68.1,89.7,93.5,79.9,84.2,43.3,45.0,39.7,52.2,31.7,39.2,77.1,75.0,85.7,85.0,72.0,79.9,95.0,91.3,94.0,92.8,82.1,88.7,1.0,1.3,1.9,1.4,4.0,2.3,63.8,61.2,61.2,57.9,60.5,58.1
1900,Philomath SD 17J,Melissa Goff,21,Philomath Middle School,Steve Bell,Grade(s) 6-8,M,Benton,329,,,,83.7%,8.2%,--,--,,,23.0,24.0,25.0,24.0,29.5,26.0,27.0,26.0,<5%,36%,12%,1%,0,9%,1%,2%,0,87%,3,Not Rated,,Not Rated,65.1,56.4,67.6,54.3,42.5,55.6,77.9,77.3,76.3,75.2,65.0,76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2039,Phoenix-Talent SD 4,Teresa Sayre,3247,Armadillo Technical Institute,Kim De Costa,Grade(s) 6-12,H,Jackson,95,,,,38.0%,50.7%,--,--,,,17.0,24.0,14.0,24.0,16.5,26.0,18.0,26.0,*,26%,26%,1%,0,7%,0,7%,0,84%,2,Not Rated,,Not Rated,33.3,59.2,41.2,6.9,40.0,19.9,29.6,27.3,44.4,65.0,63.9,48.6,22.2,50.0,79.9,22.2,--,--,--,0.0,31.7,11.0,8.5,7.7,10.2,11.8,72.0,37.0,42.3,47.0,61.0,54.2,82.1,60.4,34.6,38.6,42.3,17.7,4.0,15.1,50.0,15.4,20.0,14.3,60.5,41.3
2039,Phoenix-Talent SD 4,Teresa Sayre,370,Orchard Hill Elementary School,Brent Barry,Grade(s) K-5,E,Jackson,401,262,139,--,89.3%,24.1%,27.0,25.0,--,--,,,,,,,,,14%,59%,13%,1%,2%,15%,2%,4%,2%,74%,7,Not Rated,,Not Rated,53.6,51.1,46.5,42.0,44.8,39.0,86.0,74.1,69.4,69.2,66.8,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2039,Phoenix-Talent SD 4,Teresa Sayre,371,Phoenix Elementary School,Jeff Carpenter,Grade(s) K-5,E,Jackson,366,249,117,--,88.7%,18.7%,25.5,25.0,--,--,,,,,,,,,46%,80%,13%,0,<1%,57%,1%,2%,<1%,40%,2,Not Rated,,Not Rated,40.0,51.1,35.1,27.8,44.8,28.2,43.9,33.3,50.0,39.6,66.8,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2039,Phoenix-Talent SD 4,Teresa Sayre,374,Phoenix High School,Jani Hale,Grade(s) 9-12,H,Jackson,733,,,,66.0%,22.0%,--,--,,,24.5,24.0,25.0,24.0,23.0,26.0,29.5,26.0,28%,63%,14%,2%,1%,29%,3%,4%,1%,61%,5,Not Rated,,Not Rated,67.5,68.5,60.9,46.3,31.6,23.2,49.4,56.4,54.7,54.0,62.6,60.5,84.8,78.7,79.9,78.2,43.6,33.1,43.2,41.8,31.7,31.5,73.0,70.6,79.4,83.3,72.0,76.1,77.0,82.7,86.7,86.4,82.1,84.5,1.6,0.8,1.3,1.4,4.0,2.1,61.8,64.8,52.4,46.3,60.5,55.7
2039,Phoenix-Talent SD 4,Teresa Sayre,372,Talent Elementary School,Curt Shenk,Grade(s) K-5,E,Jackson,514,343,171,--,86.1%,14.3%,26.0,25.0,--,--,,,,,,,,,20%,60%,15%,1%,<1%,25%,3%,6%,1%,64%,4,Not Rated,,Not Rated,48.1,51.1,54.0,33.3,44.8,47.7,81.2,84.9,82.0,61.9,66.8,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2039,Phoenix-Talent SD 4,Teresa Sayre,373,Talent Middle School,Aaron Santi,Grade(s) 6-8,M,Jackson,561,,,,85.0%,15.1%,14.0,25.0,,,23.0,24.0,29.0,24.0,29.0,26.0,26.0,26.0,29%,71%,16%,0,1%,37%,1%,4%,<1%,56%,2,Not Rated,,Not Rated,53.0,56.4,53.1,32.9,42.5,39.3,66.3,64.6,63.0,67.4,65.0,65.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2202,Pilot Rock SD 2,Steve Staniak,1027,Pilot Rock Elementary School,Steve Staniak,Grade(s) K-6,E,Umatilla,201,118,52,31,81.3%,11.1%,29.0,25.0,--,--,,,,,,,,,*,65%,11%,0,0,6%,1%,4%,0,88%,2,Not Rated,,Not Rated,33.3,51.9,49.7,25.2,43.5,42.6,82.6,66.7,66.7,63.6,66.8,71.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2202,Pilot Rock SD 2,Steve Staniak,1028,Pilot Rock High School,Anna Tester,Grade(s) 7-12,H,Umatilla,164,,,,73.6%,17.8%,--,--,,,22.0,24.0,12.0,24.0,15.0,26.0,17.0,26.0,*,53%,19%,0,2%,5%,4%,9%,1%,79%,3,Not Rated,,Not Rated,54.2,60.9,53.9,19.8,40.2,34.9,75.9,92.1,73.3,55.6,63.9,66.6,88.9,87.5,79.9,80.5,12.9,23.5,33.3,32.0,31.7,42.5,87.1,87.9,88.6,96.2,72.0,78.2,78.9,100.0,90.9,88.6,82.1,85.1,0.8,2.5,2.5,2.8,4.0,2.1,66.7,60.7,40.0,54.8,60.5,54.4
2016,Pine Creek SD 5,Katie Tracy,347,Pine Creek Elementary School,Katie Tracy,Grade(s) K-8,E,Harney,4,3,1,--,*,0.0%,4.0,25.0,--,--,,,,,,,,,*,*,*,0,0,0,0,0,0,100%,1,Not Rated,,Not Rated,*,53.8,--,*,43.6,--,*,*,*,*,65.9,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1897,Pine Eagle SD 61,Cammie deCastro,15,Pine Eagle Charter School,Cammie deCastro,Grade(s) K-12,H,Baker,180,,,,83.4%,19.8%,22.0,25.0,,,14.5,24.0,9.0,24.0,14.0,26.0,16.0,26.0,*,52%,16%,0,0,11%,1%,7%,0,82%,1,Not Rated,,Not Rated,65.3,55.7,52.4,55.2,42.1,32.3,87.2,92.1,88.1,78.3,64.9,62.8,93.3,>95,79.9,76.8,46.7,52.9,35.3,40.0,31.7,41.1,75.0,93.3,94.1,100.0,72.0,80.3,100.0,83.3,93.3,100.0,82.1,84.9,1.5,0.0,0.0,0.0,4.0,1.7,50.0,70.0,57.1,35.3,60.5,50.8
2047,Pinehurst SD 94,Sam Alvord,407,Pinehurst Elementary School,Sam Alvord,Grade(s) K-8,E,Jackson,20,4,7,9,89.5%,20.8%,10.0,25.0,--,--,,,,,,,,,*,*,*,0,0,10%,5%,15%,0,70%,1,Not Rated,,Not Rated,>95,53.8,--,81.3,43.6,--,>95,83.3,>95,*,65.9,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2081,Pleasant Hill SD 1,Tony Scurto,500,Pleasant Hill Elementary School,Devery Stoneberg,Grade(s) K-6,E,Lane,469,273,130,66,85.5%,12.1%,23.0,25.0,--,--,,,,,,,,,*,43%,14%,1%,<1%,5%,2%,7%,0,85%,2,Not Rated,,Not Rated,52.7,51.9,62.5,45.0,43.5,55.8,79.0,66.3,73.3,68.1,66.8,80.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2081,Pleasant Hill SD 1,Tony Scurto,502,Pleasant Hill High School,Randy Fisher,Grade(s) 7-12,H,Lane,474,,,,74.2%,15.2%,--,--,,,27.0,24.0,21.0,24.0,29.0,26.0,28.5,26.0,*,30%,13%,1%,<1%,7%,1%,8%,<1%,83%,3,Not Rated,,Not Rated,62.3,60.9,60.7,39.6,40.2,40.4,66.2,71.6,69.4,57.8,63.9,70.4,89.3,82.7,79.9,72.1,46.3,51.9,46.2,39.1,31.7,42.1,80.7,83.3,93.8,83.1,72.0,75.9,93.1,96.1,92.3,96.3,82.1,85.9,1.4,0.8,2.1,0.7,4.0,2.0,56.4,49.3,68.4,61.0,60.5,55.8
2062,Plush SD 18,Chandra Cahill,497,Plush Elementary School,Lu Ann Anderson,Grade(s) K-8,E,Lake,5,5,--,--,*,20.0%,6.0,25.0,--,--,,,,,,,,,*,*,*,0,0,0,20%,0,0,80%,1,Not Rated,,Not Rated,*,53.8,--,*,43.6,--,*,*,*,*,65.9,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973,Port Orford-Langlois SD 2CJ,Christine Nichols,228,Driftwood Elementary School,Christine Nichols,Grade(s) K-8,E,Curry,125,62,21,42,69.6%,27.3%,16.0,25.0,14.0,25.0,,,,,,,,,*,70%,14%,1%,0,6%,1%,6%,0,86%,1,Not Rated,,Not Rated,53.4,53.8,45.7,46.6,43.6,38.2,86.1,83.3,66.7,80.0,65.9,65.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973,Port Orford-Langlois SD 2CJ,Christine Nichols,229,Pacific High School,Krista Nieraeth,Grade(s) 9-12,H,Curry,75,,,,78.3%,20.0%,--,--,,,16.0,24.0,11.0,24.0,12.0,26.0,18.0,26.0,*,65%,15%,0,1%,9%,4%,5%,0,80%,1,Not Rated,,Not Rated,82.4,68.5,53.9,50.0,31.6,20.7,87.0,68.2,73.7,76.5,62.6,59.4,94.7,92.3,79.9,72.5,41.7,51.9,45.5,43.5,31.7,27.0,61.7,78.3,67.7,81.0,72.0,76.1,82.9,86.7,91.3,77.4,82.1,85.5,4.1,1.9,2.9,1.2,4.0,3.3,50.0,43.2,73.7,47.8,60.5,53.4
2180,Portland SD 1J,Carole Smith,822,Abernethy Elementary School,Heather Hull,Grade(s) K-5,E,Multnomah,502,329,173,--,92.0%,6.9%,23.0,25.0,--,--,,,,,,,,,*,12%,20%,2%,<1%,5%,<1%,7%,0,85%,5,Not Rated,,Not Rated,86.2,51.1,83.8,79.5,44.8,78.6,91.8,90.3,90.0,>95,66.8,90.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2180,Portland SD 1J,Carole Smith,823,Ainsworth Elementary School,Kris Meyer,Grade(s) K-5,E,Multnomah,572,363,209,--,>95%,5.0%,25.0,25.0,--,--,,,,,,,,,<5%,5%,8%,6%,1%,16%,0,8%,0,70%,7,Not Rated,,Not Rated,88.5,51.1,81.1,78.5,44.8,76.2,86.2,>95,93.8,91.8,66.8,88.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2180,Portland SD 1J,Carole Smith,824,Alameda Elementary School,Raddy Lurie,Grade(s) K-5,E,Multnomah,754,488,266,--,94.9%,3.4%,24.0,25.0,--,--,,,,,,,,,<5%,8%,13%,1%,2%,4%,<1%,7%,<1%,86%,7,Not Rated,,Not Rated,83.0,51.1,84.1,79.0,44.8,78.8,86.1,94.6,94.5,86.6,66.8,90.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2180,Portland SD 1J,Carole Smith,4507,Alliance High School,Lorna Fast Buffalo Horse,Grade(s) 9-12,H,Multnomah,193,,,,50.4%,68.2%,--,--,,,1.0,24.0,--,--,--,--,--,--,18%,***,31%,2%,17%,26%,2%,8%,1%,45%,7,Not Rated,,Not Rated,38.5,68.5,24.3,15.4,31.6,<5,31.9,43.2,58.8,*,62.6,38.3,11.1,*,79.9,41.7,--,--,--,0.0,31.7,3.1,15.4,20.9,15.8,21.4,72.0,23.1,57.4,52.9,53.5,48.5,82.1,45.5,14.6,9.3,7.2,10.6,4.0,31.0,48.3,46.8,31.3,45.5,60.5,29.5
2180,Portland SD 1J,Carole Smith,826,Arleta Elementary School,Seth Jones,Grade(s) K-8,E,Multnomah,459,238,93,128,85.7%,11.3%,21.0,25.0,17.0,25.0,,,,,,,,,16%,61%,23%,12%,5%,16%,2%,9%,0,56%,12,Not Rated,,Not Rated,45.7,53.8,58.1,36.0,43.6,49.5,63.3,55.4,49.0,61.1,65.9,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2180,Portland SD 1J,Carole Smith,827,Astor Elementary School,Karl Newsome,Grade(s) K-8,E,Multnomah,495,238,104,153,87.7%,9.7%,25.0,25.0,23.0,25.0,,,,,,,,,9%,56%,16%,3%,8%,17%,1%,11%,2%,59%,13,Not Rated,,Not Rated,48.0,53.8,57.9,43.6,43.6,48.8,68.7,64.1,68.5,63.2,65.9,74.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
