SchoolID,PROGRAM_SCHOOL_SERVED,PROGRAM_ZIP,PROGRAM_INFO_OFFERED_AFTER_SCHOOL,PROGRAM_INFO_OFFERED_BEFORE_SCHOOL,PROGRAM_INFO_AVERAGE_HOURS_PER_WEEK,PROGRAM_INFO_MAX_CAPACITY
,BIZTECH HIGH SCHOOL,,FALSE,FALSE,,
,BIZTECH HIGH SCHOOL,,TRUE,TRUE,16,60
428,BLACK BUTTE ELEMENTARY SCHOOL,,FALSE,FALSE,,
,BLANCO,,FALSE,FALSE,,
18,BLODGETT ELEMENTARY SCHOOL,,FALSE,FALSE,,
192,BLOSSOM GULCH ELEMENTARY SCHOOL,97420,FALSE,FALSE,,90
192,BLOSSOM GULCH ELEMENTARY SCHOOL,97420,TRUE,FALSE,25,400
192,BLOSSOM GULCH ELEMENTARY SCHOOL,97420,FALSE,FALSE,,47
,BLUE MOUNTAIN ALTERNATIVE HIGH SCHOOL,,FALSE,FALSE,,
,BLUE MOUNTAIN CHARTER,,FALSE,FALSE,,
1272,BOECKMAN CREEK PRIMARY,97070,FALSE,FALSE,,94
1272,BOECKMAN CREEK PRIMARY,97070-6717,FALSE,FALSE,,
1272,BOECKMAN CREEK PRIMARY,97070,TRUE,TRUE,23,55
1272,BOECKMAN CREEK PRIMARY,97070,FALSE,FALSE,,120
1272,BOECKMAN CREEK PRIMARY,97070,FALSE,FALSE,,124
573,BOHEMIA ELEMENTARY SCHOOL,97424,FALSE,FALSE,,
833,BOISE-ELIOT ELEMENTARY SCHOOL,97227,FALSE,FALSE,,
833,BOISE-ELIOT ELEMENTARY SCHOOL,97227,TRUE,TRUE,30,30
833,BOISE-ELIOT ELEMENTARY SCHOOL,97227,TRUE,FALSE,10,345
833,BOISE-ELIOT ELEMENTARY SCHOOL,97227,FALSE,FALSE,,
3455,BOLTON PRIMARY,97068,TRUE,TRUE,23,15
467,BONANZA ELEMENTARY SCHOOL,97623,FALSE,FALSE,,
482,BONANZA JUNIOR/SENIOR HIGH SCHOOL,,FALSE,FALSE,,
4671,BONNY SLOPE ELEMENTARY SCHOOL,97229,FALSE,FALSE,,80
4671,BONNY SLOPE ELEMENTARY SCHOOL,97229,FALSE,FALSE,,104
3913,BOONES FERRY PRIMARY,97070,TRUE,TRUE,23,40
3913,BOONES FERRY PRIMARY,97070,FALSE,FALSE,,60
97,BORING MIDDLE SCHOOL,,FALSE,FALSE,,
907,BOYS & GIRLS AID SOCIETY/JOHNS LANDING,,FALSE,FALSE,,
,BOYS & GIRLS CLUB OF GRANTS PASS,97526,TRUE,FALSE,22,1000
,BRATTAIN ELEMENTARY SCHOOL,97477,FALSE,FALSE,,
,BRATTAIN ELEMENTARY SCHOOL,97478,TRUE,TRUE,30,45
,BRATTAIN ELEMENTARY SCHOOL,97477,TRUE,FALSE,8,30
1135,BRIDGEPORT ELEMENTARY SCHOOL,97062,FALSE,FALSE,,
1135,BRIDGEPORT ELEMENTARY SCHOOL,97062,TRUE,TRUE,25,40
1135,BRIDGEPORT ELEMENTARY SCHOOL,97062,TRUE,FALSE,8,
834,BRIDGER ELEMENTARY SCHOOL,97215,TRUE,TRUE,25,25
834,BRIDGER ELEMENTARY SCHOOL,97215-2284,TRUE,TRUE,28,30
,BRIDGES ACADEMY,,FALSE,FALSE,,
835,BRIDLEMILE ELEMENTARY SCHOOL,97201,FALSE,FALSE,,71
835,BRIDLEMILE ELEMENTARY SCHOOL,97221,TRUE,TRUE,25,95
835,BRIDLEMILE ELEMENTARY SCHOOL,97221,TRUE,FALSE,30,65
835,BRIDLEMILE ELEMENTARY SCHOOL,97221,TRUE,FALSE,19,70
480,BRIXNER JUNIOR HIGH SCHOOL,,FALSE,FALSE,,
150,BROADWAY MIDDLE SCHOOL,,FALSE,FALSE,,
3624,BROCKWAY ELEMENTARY SCHOOL,,TRUE,TRUE,28,30
237,BROOKINGS-HARBOR HIGH SCHOOL,,FALSE,FALSE,,
2,BROOKLYN PRIMARY,97814,FALSE,FALSE,,
2,BROOKLYN PRIMARY,,FALSE,FALSE,,
,BROOKS ELEMENTARY SCHOOL,97305,TRUE,FALSE,8,150
1112,BROOKWOOD ELEMENTARY SCHOOL,97123,TRUE,TRUE,26,15
1112,BROOKWOOD ELEMENTARY SCHOOL,97123,FALSE,FALSE,,
731,BRUSH COLLEGE ELEMENTARY SCHOOL,97304,FALSE,FALSE,,
731,BRUSH COLLEGE ELEMENTARY SCHOOL,97304,TRUE,TRUE,25,45
,BRYANT ELEMENTARY SCHOOL,,FALSE,TRUE,5,40
,BRYANT ELEMENTARY SCHOOL,97035,TRUE,TRUE,25,30
250,BUCKINGHAM ELEMENTARY SCHOOL,,TRUE,TRUE,23.5,32
837,BUCKMAN ELEMENTARY SCHOOL,97214,TRUE,TRUE,25,45
837,BUCKMAN ELEMENTARY SCHOOL,,FALSE,FALSE,9,127
1241,BUENA VISTA ELEMENTARY SCHOOL,97401,FALSE,FALSE,,136
1241,BUENA VISTA ELEMENTARY SCHOOL,97401,FALSE,FALSE,,75
1241,BUENA VISTA ELEMENTARY SCHOOL,97401,FALSE,FALSE,,25
1241,BUENA VISTA ELEMENTARY SCHOOL,,FALSE,FALSE,,
429,BUFF INTERMEDIATE,,FALSE,FALSE,,
,BUNKER HILL ELEMENTARY SCHOOL,,FALSE,FALSE,,
3740,BURNS ALTERNATIVE,,FALSE,FALSE,,
359,BURNS HIGH SCHOOL,,FALSE,FALSE,,
3347,BURNT RIVER,,FALSE,FALSE,,
732,BUSH ELEMENTARY SCHOOL,97301,FALSE,FALSE,,
732,BUSH ELEMENTARY SCHOOL,97301,FALSE,FALSE,,39
732,BUSH ELEMENTARY SCHOOL,97301,TRUE,TRUE,25,60
732,BUSH ELEMENTARY SCHOOL,97301,FALSE,FALSE,,34
732,BUSH ELEMENTARY SCHOOL,97301,FALSE,FALSE,,90
732,BUSH ELEMENTARY SCHOOL,97301,FALSE,FALSE,,76
732,BUSH ELEMENTARY SCHOOL,97301,FALSE,FALSE,,153
3649,BUTLER CREEK ELEMENTARY SCHOOL,97080,TRUE,FALSE,20,30
119,BUTTE CREEK ELEMENTARY SCHOOL,,FALSE,FALSE,,
406,BUTTE FALLS CHARTER,,FALSE,FALSE,,
,BUTTE FALLS ELEMENTARY SCHOOL,,FALSE,FALSE,,
1147,BUTTERNUT CREEK ELEMENTARY SCHOOL,97007,FALSE,FALSE,,
1147,BUTTERNUT CREEK ELEMENTARY SCHOOL,97007,TRUE,FALSE,19,15
841,CAESAR CHAVEZ K-8,97203,FALSE,FALSE,,
841,CAESAR CHAVEZ K-8,97203,TRUE,TRUE,23,15
841,CAESAR CHAVEZ K-8,97203,TRUE,FALSE,40,253
841,CAESAR CHAVEZ K-8,,TRUE,FALSE,9,224
693,CAIRO ELEMENTARY SCHOOL,,FALSE,FALSE,,
506,CAL YOUNG MIDDLE SCHOOL,,FALSE,FALSE,,
632,CALAPOOIA MIDDLE SCHOOL,,FALSE,FALSE,,
3400,CAMAS VALLEY,,FALSE,FALSE,,
,CAMP CREEK ELEMENTARY SCHOOL,,FALSE,FALSE,,
,CAMPBELL ELEMENTARY SCHOOL,,FALSE,FALSE,,
140,CANBY HIGH SCHOOL,,FALSE,FALSE,,
733,CANDALARIA ELEMENTARY SCHOOL,97302,TRUE,TRUE,25,30
106,CANDY LANE ELEMENTARY SCHOOL,,FALSE,FALSE,,
,CANNON BEACH ELEMENTARY SCHOOL,97110,FALSE,FALSE,,36
,CANNON BEACH ELEMENTARY SCHOOL,,TRUE,FALSE,15,30
289,CANYONVILLE,,FALSE,FALSE,,
838,CAPITOL HILL ELEMENTARY SCHOOL,97219,FALSE,FALSE,,51
838,CAPITOL HILL ELEMENTARY SCHOOL,97219,TRUE,TRUE,25,75
92,CARUS,97045,FALSE,FALSE,,
,CASCADE ACADEMICS,,FALSE,FALSE,,
,CASCADE CHILD TREATMENT CENTER,,FALSE,FALSE,,
4475,CASCADE HEIGHTS PUBLIC CHARTER,,FALSE,FALSE,,
810,CASCADE JUNIOR HIGH SCHOOL,97392,TRUE,FALSE,5,
3372,CASCADE LOCKS,,FALSE,FALSE,,
242,CASCADE MIDDLE SCHOOL,,FALSE,FALSE,,
581,CASCADE MIDDLE SCHOOL,97402,FALSE,FALSE,,
811,CASCADE SENIOR HIGH SCHOOL,,FALSE,FALSE,,
652,CASCADES,,FALSE,FALSE,,
1337,CECIL SLY ELEMENTARY SCHOOL,97754,TRUE,FALSE,,90
1307,CECILE TROST ELEMENTARY SCHOOL,97013,FALSE,TRUE,7,25
1307,CECILE TROST ELEMENTARY SCHOOL,97013,TRUE,FALSE,12,375
1158,CEDAR MILL ELEMENTARY SCHOOL,97229,FALSE,FALSE,,50
1158,CEDAR MILL ELEMENTARY SCHOOL,,TRUE,FALSE,12,15
1180,CEDAR PARK MIDDLE SCHOOL,,FALSE,FALSE,,
102,CEDAR RIDGE MIDDLE SCHOOL,97220,FALSE,FALSE,,
102,CEDAR RIDGE MIDDLE SCHOOL,,FALSE,FALSE,,
45,CEDAROAK PARK PRIMARY,97068,FALSE,FALSE,,120
45,CEDAROAK PARK PRIMARY,97068,TRUE,TRUE,23,45
544,CENTENNIAL ELEMENTARY SCHOOL,97478,TRUE,TRUE,30,45
544,CENTENNIAL ELEMENTARY SCHOOL,97477,FALSE,FALSE,,
544,CENTENNIAL ELEMENTARY SCHOOL,97478,TRUE,FALSE,17,45
967,CENTENNIAL HIGH SCHOOL,,FALSE,FALSE,,
,CENTENNIAL LEARNING CENTER,,FALSE,FALSE,,
960,CENTENNIAL MIDDLE SCHOOL,,TRUE,FALSE,9,58
960,CENTENNIAL MIDDLE SCHOOL,97236-1099,FALSE,FALSE,,
3553,CENTER FOR ADVANCED LEARNING,,FALSE,FALSE,,
,CENTER FOR APPROPRIATE TRANSPORT,,FALSE,FALSE,,
631,CENTRAL ELEMENTARY SCHOOL,97321,FALSE,FALSE,,
631,CENTRAL ELEMENTARY SCHOOL,97321,FALSE,FALSE,,99
631,CENTRAL ELEMENTARY SCHOOL,97321,FALSE,FALSE,,25
631,CENTRAL ELEMENTARY SCHOOL,97321,FALSE,FALSE,,60
631,CENTRAL ELEMENTARY SCHOOL,97321,FALSE,FALSE,,38
1066,CENTRAL ELEMENTARY SCHOOL,,FALSE,FALSE,,
631,CENTRAL ELEMENTARY SCHOOL,97321,FALSE,FALSE,,68
1002,CENTRAL HIGH SCHOOL,97351,TRUE,FALSE,12,
1002,CENTRAL HIGH SCHOOL,97351,FALSE,FALSE,,
807,CENTRAL HOWELL ELEMENTARY SCHOOL,,FALSE,FALSE,,
1311,CENTRAL LINN ELEMENTARY SCHOOL,,FALSE,FALSE,,
687,CENTRAL LINN HIGH SCHOOL,,FALSE,FALSE,,
3554,CENTRAL MEDFORD HIGH SCHOOL,,FALSE,FALSE,,
1057,CENTRAL MIDDLE SCHOOL,97862,FALSE,FALSE,,
382,CENTRAL POINT ELEMENTARY SCHOOL,97502,FALSE,FALSE,,96
382,CENTRAL POINT ELEMENTARY SCHOOL,97502,FALSE,FALSE,,45
382,CENTRAL POINT ELEMENTARY SCHOOL,97502,FALSE,FALSE,,
382,CENTRAL POINT ELEMENTARY SCHOOL,97502,TRUE,FALSE,22,85
1368,CENTURY HIGH SCHOOL,,FALSE,FALSE,,
4146,CESAR CHAVEZ ELEMENTARY SCHOOL,97405,TRUE,FALSE,12,75
4146,CESAR CHAVEZ ELEMENTARY SCHOOL,97402,FALSE,FALSE,,50
839,CHAPMAN ELEMENTARY SCHOOL,97210,FALSE,FALSE,,50
839,CHAPMAN ELEMENTARY SCHOOL,97210,TRUE,TRUE,24,96
839,CHAPMAN ELEMENTARY SCHOOL,97210,TRUE,FALSE,18,
1244,CHAPMAN HILL ELEMENTARY SCHOOL,97304,TRUE,TRUE,25,45
1240,CHARLEMAGNE AT FOX HOLLOW ELEMENTARY SCHOOL,97405,TRUE,TRUE,23,35
1136,CHARLES F TIGARD ELEMENTARY SCHOOL,97223,FALSE,FALSE,,
1136,CHARLES F TIGARD ELEMENTARY SCHOOL,97223,FALSE,FALSE,,120
1136,CHARLES F TIGARD ELEMENTARY SCHOOL,97223,FALSE,FALSE,,60
1136,CHARLES F TIGARD ELEMENTARY SCHOOL,97223,FALSE,FALSE,,52
1159,CHEHALEM ELEMENTARY SCHOOL,97007,TRUE,TRUE,25,25
1336,CHEHALEM VALLEY MIDDLE SCHOOL,97132,FALSE,FALSE,5,
28,CHELDELIN MIDDLE SCHOOL,,TRUE,FALSE,45 MIN. ,35
1093,CHENOWITH ELEMENTARY SCHOOL,97058,TRUE,FALSE,6,40
972,CHERRY PARK ELEMENTARY SCHOOL,97216,FALSE,FALSE,,130
972,CHERRY PARK ELEMENTARY SCHOOL,97216,TRUE,TRUE,25,39
972,CHERRY PARK ELEMENTARY SCHOOL,97216,FALSE,FALSE,,
878,CHIEF JOSEPH ELEMENTARY SCHOOL,,TRUE,TRUE,25,25
42,CHILDRENS FARM HOME,,FALSE,FALSE,,
,CHILDS WAY ALTERNATIVE,,FALSE,FALSE,,
4395,CHILDS WAY CHARTER,,FALSE,FALSE,,
468,CHILOQUIN ELEMENTARY SCHOOL,,TRUE,FALSE,1,40
468,CHILOQUIN ELEMENTARY SCHOOL,97624,FALSE,FALSE,,
483,CHILOQUIN HIGH SCHOOL,,TRUE,FALSE,10,20
540,CHURCHILL ALTERNATIVE HIGH SCHOOL,,FALSE,FALSE,,
540,CHURCHILL HIGH SCHOOL,,FALSE,FALSE,,
4206,CITY VIEW CHARTER,,FALSE,FALSE,,
,CLACKAMAS COMMUNITY COLLEGE - GED,,FALSE,FALSE,,
,CLACKAMAS COMMUNITY COLLEGE - HIGH SCHOOL DIPLOMA,,FALSE,FALSE,,
,CLACKAMAS ELEMENTARY SCHOOL,,TRUE,FALSE,9,80
85,CLACKAMAS HIGH SCHOOL,,FALSE,FALSE,,
4226,CLACKAMAS MIDDLE COLLEGE,,FALSE,FALSE,,
4689,CLACKAMAS RIVER,,FALSE,FALSE,,
131,CLACKAMAS RIVER ELEMENTARY SCHOOL,,FALSE,FALSE,,
4223,CLACKAMAS WEB ACADEMY,,FALSE,FALSE,,
3373,CLAGGETT CREEK MIDDLE SCHOOL,97303,FALSE,FALSE,,
3373,CLAGGETT CREEK MIDDLE SCHOOL,97303,TRUE,FALSE,NO,
1031,CLARA BROWNELL MIDDLE SCHOOL,,FALSE,FALSE,,
1031,CLARA BROWNELL MIDDLE SCHOOL,97882,TRUE,FALSE,8,40
93,CLARKES ELEMENTARY SCHOOL,,FALSE,FALSE,,
163,CLATSKANIE ELEMENTARY SCHOOL,,FALSE,FALSE,,
168,CLATSKANIE MIDDLE/HIGH SCHOOL,,FALSE,FALSE,,
1312,CLEAR CREEK MIDDLE SCHOOL,97030,FALSE,FALSE,,
1312,CLEAR CREEK MIDDLE SCHOOL,,TRUE,FALSE,9,171
734,CLEAR LAKE ELEMENTARY SCHOOL,97303,TRUE,TRUE,43,110
582,CLEAR LAKE ELEMENTARY SCHOOL,97402,FALSE,FALSE,,23
582,CLEAR LAKE ELEMENTARY SCHOOL,97402,FALSE,FALSE,,39
3162,CLEMENS PRIMARY,97370,TRUE,FALSE,3.5,42
909,CLEVELAND HIGH SCHOOL,,FALSE,FALSE,,
633,CLOVER RIDGE ELEMENTARY SCHOOL,,TRUE,TRUE,58,60
633,CLOVER RIDGE ELEMENTARY SCHOOL,97322,FALSE,FALSE,,
806,CLOVERDALE ELEMENTARY SCHOOL,97392,TRUE,FALSE,,30
507,COBURG COMMUNITY CHARTER,,FALSE,FALSE,,
507,COBURG COMMUNITY CHARTER,97401,TRUE,FALSE,25,20
291,COFFENBERRY MIDDLE SCHOOL,,TRUE,FALSE,5,50
2831,COIC SKILL LAB,,FALSE,FALSE,,
1097,COLONEL WRIGHT ELEMENTARY SCHOOL,97058,TRUE,FALSE,10,20
1097,COLONEL WRIGHT ELEMENTARY SCHOOL,97058,FALSE,FALSE,,60
103,COLTON ELEMENTARY SCHOOL,,FALSE,FALSE,,
104,COLTON HIGH SCHOOL,,FALSE,FALSE,,
1248,COLTON MIDDLE SCHOOL,97220,FALSE,FALSE,,
,COLUMBIA CITY,,FALSE,FALSE,,
2716,COLUMBIA COUNTY EDUCATION CAMPUS,,FALSE,FALSE,,
1228,COLUMBUS ELEMENTARY SCHOOL,97128,FALSE,FALSE,,
1228,COLUMBUS ELEMENTARY SCHOOL,97128,TRUE,FALSE,10,95
1228,COLUMBUS ELEMENTARY SCHOOL,97128,TRUE,FALSE,4,120
1305,COMMUNITY,,FALSE,FALSE,,
,COMMUNITY TRANSITION PROGRAM-SPRINGFIELD,,FALSE,FALSE,,
1481,COMMUNITY WORKS/LITHIA SPRINGS,,FALSE,FALSE,,
,CONCORD ELEMENTARY SCHOOL,97267,FALSE,FALSE,,120
,CONCORD ELEMENTARY SCHOOL,,FALSE,FALSE,,
325,CONDON ELEMENTARY SCHOOL,97823,TRUE,FALSE,25,30
326,CONDON HIGH SCHOOL,,FALSE,FALSE,,
1319,CONESTOGA MIDDLE SCHOOL,,FALSE,FALSE,,
1160,COOPER MOUNTAIN ELEMENTARY SCHOOL,97007,TRUE,TRUE,25,30
2797,COOS COUNTY JUVENILE,,FALSE,FALSE,,
191,COQUILLE HIGH SCHOOL,97423,FALSE,FALSE,,
,COQUILLE VALLEY INTERMEDIATE,,FALSE,FALSE,,
,COQUILLE VALLEY MIDDLE SCHOOL,97423,FALSE,FALSE,,
4592,CORBETT,,FALSE,FALSE,,
4592,CORBETT,97220,FALSE,FALSE,,
4592,CORBETT,,TRUE,FALSE,2,30
1128,CORNELIUS ELEMENTARY SCHOOL,97113,TRUE,FALSE,30,85
1128,CORNELIUS ELEMENTARY SCHOOL,97113,FALSE,FALSE,,
1242,CORRIDOR ELEMENTARY SCHOOL,,FALSE,FALSE,,
40,CORVALLIS HIGH SCHOOL,,FALSE,FALSE,,
580,COTTAGE GROVE HIGH SCHOOL,97424,FALSE,FALSE,,
,COTTRELL ELEMENTARY SCHOOL,,TRUE,FALSE,6,30
3434,COVE CHARTER,,FALSE,FALSE,,
346,CRANE ELEMENTARY SCHOOL,,FALSE,FALSE,,
358,CRANE UNION HIGH SCHOOL,97732,FALSE,FALSE,,
4557,CRATER ACADEMY OF HEALTH AND PUBLIC SERVICES,,FALSE,FALSE,,
,CRATER ACADEMY OF NATURAL SCIENCES,,FALSE,FALSE,,
4561,CRATER RENAISSANCE ACADEMY,,FALSE,FALSE,,
4559,CRATER SCHOOL OF BUSINESS INNOVATION AND SCIENCE,,FALSE,FALSE,,
,CRAWFORDSVILLE ELEMENTARY SCHOOL,,FALSE,FALSE,,
,CREATIVE MINDS ALTERNATIVE,,FALSE,FALSE,,
4640,CREATIVE SCIENCE,97216,TRUE,TRUE,25,60
41,CRESCENT VALLEY HIGH SCHOOL,,FALSE,FALSE,,
570,CRESLANE ELEMENTARY SCHOOL,97426,FALSE,FALSE,,
570,CRESLANE ELEMENTARY SCHOOL,97426,FALSE,FALSE,,65
,CREST DRIVE ELEMENTARY SCHOOL,97405,TRUE,TRUE,55,40
843,CRESTON ELEMENTARY SCHOOL,97206,TRUE,TRUE,23,20
843,CRESTON ELEMENTARY SCHOOL,97206,TRUE,TRUE,28,30
623,CRESTVIEW HEIGHTS,97394,TRUE,TRUE,10,220
623,CRESTVIEW HEIGHTS,97498,TRUE,FALSE,13,25
572,CRESWELL HIGH SCHOOL,,FALSE,FALSE,,
571,CRESWELL MIDDLE SCHOOL,,FALSE,FALSE,,
225,CROOK COUNTY HIGH SCHOOL,,FALSE,FALSE,,
224,CROOK COUNTY MIDDLE SCHOOL,97754,FALSE,FALSE,,
219,CROOKED RIVER ELEMENTARY SCHOOL,97754,FALSE,FALSE,15,
1329,CROSSLER MIDDLE SCHOOL,97306,TRUE,FALSE,4.5,120
592,CROW MIDDLE/HIGH SCHOOL,,FALSE,FALSE,,
425,CULVER ELEMENTARY SCHOOL,97734,TRUE,FALSE,5,30
426,CULVER HIGH SCHOOL,,FALSE,FALSE,,
1295,CULVER MIDDLE SCHOOL,,FALSE,FALSE,,
735,CUMMINGS ELEMENTARY SCHOOL,97303,TRUE,TRUE,25,30
1363,DA VINCI MIDDLE SCHOOL,,FALSE,FALSE,,
995,DALLAS HIGH SCHOOL,97338,FALSE,FALSE,,
491,DALY MIDDLE SCHOOL,,FALSE,FALSE,,
90,DAMASCUS MIDDLE SCHOOL,,FALSE,FALSE,,
583,DANEBO ELEMENTARY SCHOOL,97402,FALSE,FALSE,,
983,DAVID DOUGLAS HIGH SCHOOL,,TRUE,TRUE,40,80
983,DAVID DOUGLAS HIGH SCHOOL,97233,FALSE,FALSE,,
983,DAVID DOUGLAS HIGH SCHOOL,,TRUE,FALSE,10,50
949,DAVIS ELEMENTARY SCHOOL,97230,FALSE,FALSE,,
949,DAVIS ELEMENTARY SCHOOL,,TRUE,FALSE,9,122
3348,DAYS CREEK CHARTER,,FALSE,FALSE,,
1211,DAYTON GRADE,,FALSE,FALSE,,
1212,DAYTON HIGH SCHOOL,,FALSE,FALSE,,
1291,DAYTON JR HIGH SCHOOL,,FALSE,FALSE,,
3353,DAYVILLE,,FALSE,FALSE,,
91,DEEP CREEK ELEMENTARY SCHOOL,97089,TRUE,FALSE,18,30
91,DEEP CREEK ELEMENTARY SCHOOL,,TRUE,FALSE,1,
1369,DEER CREEK ELEMENTARY SCHOOL,97224,TRUE,TRUE,25,45
,DELIGHT VALLEY ELEMENTARY SCHOOL,97424,FALSE,FALSE,,
,DESCHUTES EDGE CHARTER,,FALSE,FALSE,,
3426,DESERT VIEW ELEMENTARY SCHOOL,97838,FALSE,FALSE,,39
3426,DESERT VIEW ELEMENTARY SCHOOL,,FALSE,FALSE,,
3227,DESTINATIONS ACADEMY,,FALSE,FALSE,,
932,DEXTER MCCARTY MIDDLE SCHOOL,,TRUE,FALSE,9,70
932,DEXTER MCCARTY MIDDLE SCHOOL,97080,FALSE,FALSE,,
348,DIAMOND ELEMENTARY SCHOOL,,FALSE,FALSE,,
,DICKEY PRAIRIE ELEMENTARY SCHOOL,,FALSE,FALSE,,
1129,DILLEY ELEMENTARY SCHOOL,,FALSE,FALSE,,
2848,DONALD E LONG,,FALSE,FALSE,,
574,DORENA,,FALSE,FALSE,,
,DOS MUNDOS AT WESTSIDE,,FALSE,FALSE,,
352,DOUBLE O ELEMENTARY SCHOOL,,FALSE,FALSE,,
,DOUGLAS AVENUE ALTERNATIVE,,FALSE,FALSE,,
545,DOUGLAS GARDENS ELEMENTARY SCHOOL,97478,TRUE,FALSE,17,45
545,DOUGLAS GARDENS ELEMENTARY SCHOOL,97478,FALSE,FALSE,,
316,DOUGLAS HIGH SCHOOL,,FALSE,FALSE,,
350,DREWSEY ELEMENTARY SCHOOL,,FALSE,FALSE,,
228,DRIFTWOOD ELEMENTARY SCHOOL,,FALSE,FALSE,,
1098,DRY HOLLOW ELEMENTARY SCHOOL,97058,FALSE,FALSE,,116
1098,DRY HOLLOW ELEMENTARY SCHOOL,97058,TRUE,FALSE,,250
1098,DRY HOLLOW ELEMENTARY SCHOOL,97058,FALSE,FALSE,,
3402,DUFUR,,FALSE,FALSE,,
1216,DUNDEE ELEMENTARY SCHOOL,97115,TRUE,TRUE,30,30
844,DUNIWAY ELEMENTARY SCHOOL,97202,TRUE,TRUE,55,65
1315,DUNIWAY MIDDLE SCHOOL,97128,FALSE,FALSE,,
1315,DUNIWAY MIDDLE SCHOOL,,TRUE,TRUE,16,70
2714,DURHAM CENTER,,FALSE,FALSE,,
1138,DURHAM ELEMENTARY SCHOOL,97224,TRUE,TRUE,25,20
130,EAGLE CREEK ELEMENTARY SCHOOL,97022-9638,FALSE,FALSE,,
397,EAGLE POINT HIGH SCHOOL,,FALSE,FALSE,,
396,EAGLE POINT MIDDLE SCHOOL,,TRUE,FALSE,2,30
4020,EAGLE ROCK ELEMENTARY SCHOOL,,FALSE,FALSE,,
4545,EAGLERIDGE HIGH SCHOOL,,FALSE,FALSE,,
3525,EARL BOYLES ELEMENTARY SCHOOL,,TRUE,FALSE,13,90
3525,EARL BOYLES ELEMENTARY SCHOOL,97266,TRUE,TRUE,25,30
3525,EARL BOYLES ELEMENTARY SCHOOL,97266,FALSE,FALSE,,
4589,EARLY COLLEGE HIGH SCHOOL,,FALSE,FALSE,,
1012,EAST ELEMENTARY SCHOOL,97030,FALSE,FALSE,,
933,EAST GRESHAM ELEMENTARY SCHOOL,97080,TRUE,TRUE,15,126
933,EAST GRESHAM ELEMENTARY SCHOOL,97080,TRUE,FALSE,15,30
941,EAST ORIENT ELEMENTARY SCHOOL,97080,TRUE,TRUE,25,30
318,EAST SUTHERLIN PRIMARY,,FALSE,FALSE,,
,EASTSIDE ELEMENTARY SCHOOL,,FALSE,FALSE,,
1115,EASTWOOD ELEMENTARY SCHOOL,97124,FALSE,FALSE,,
269,EASTWOOD ELEMENTARY SCHOOL,97470,FALSE,FALSE,,
1115,EASTWOOD ELEMENTARY SCHOOL,,TRUE,FALSE,18,15
3433,ECHO,97826,TRUE,FALSE,8,
3433,ECHO,,FALSE,FALSE,,
1130,ECHO SHAW ELEMENTARY SCHOOL,97113,TRUE,FALSE,30,100
1130,ECHO SHAW ELEMENTARY SCHOOL,97113-6017,TRUE,TRUE,15,15
1130,ECHO SHAW ELEMENTARY SCHOOL,97113,FALSE,FALSE,,170
1130,ECHO SHAW ELEMENTARY SCHOOL,97113,FALSE,FALSE,,
3361,EDDYVILLE CHARTER,,FALSE,FALSE,,
,EDGEFIELD CHILDRENS CENTER,,FALSE,FALSE,,
1774,EDGEWOOD COMMUNITY ELEMENTARY SCHOOL,,TRUE,TRUE,55,60
1774,EDGEWOOD COMMUNITY ELEMENTARY SCHOOL,97405,TRUE,TRUE,55,60
510,EDISON ELEMENTARY SCHOOL,97403,TRUE,FALSE,40,40
510,EDISON ELEMENTARY SCHOOL,97405,FALSE,FALSE,,80
510,EDISON ELEMENTARY SCHOOL,97405,FALSE,FALSE,,70
510,EDISON ELEMENTARY SCHOOL,97405,FALSE,FALSE,,80
1142,EDWARD BYROM ELEMENTARY SCHOOL,97062,TRUE,TRUE,25,35
1217,EDWARDS ELEMENTARY SCHOOL,97132,TRUE,TRUE,30,25
1217,EDWARDS ELEMENTARY SCHOOL,97132,FALSE,FALSE,,
,EDWIN BROWN HIGH SCHOOL,,FALSE,FALSE,,
4005,EL PUENTE,,FALSE,FALSE,,
,ELDRIEDGE ELEMENTARY SCHOOL,,FALSE,FALSE,,
1083,ELGIN HIGH SCHOOL,,FALSE,FALSE,,
546,ELIZABETH PAGE ELEMENTARY SCHOOL,97477,FALSE,FALSE,,49
546,ELIZABETH PAGE ELEMENTARY SCHOOL,97477,FALSE,FALSE,,
546,ELIZABETH PAGE ELEMENTARY SCHOOL,97478,TRUE,TRUE,30,45
546,ELIZABETH PAGE ELEMENTARY SCHOOL,97478,TRUE,FALSE,17,45
1308,ELK MEADOW ELEMENTARY SCHOOL,97702,FALSE,FALSE,,59
1308,ELK MEADOW ELEMENTARY SCHOOL,,TRUE,TRUE,23.5,32
1308,ELK MEADOW ELEMENTARY SCHOOL,97702,FALSE,FALSE,,
,ELK TRAIL ELEMENTARY SCHOOL,,FALSE,FALSE,,
302,ELKTON CHARTER,,FALSE,FALSE,,
302,ELKTON ELEMENTARY SCHOOL,,TRUE,FALSE,3,15
563,ELMIRA ELEMENTARY SCHOOL,,FALSE,FALSE,,
567,ELMIRA HIGH SCHOOL,,FALSE,FALSE,,
1162,ELMONICA ELEMENTARY SCHOOL,97006,FALSE,FALSE,,52
1162,ELMONICA ELEMENTARY SCHOOL,97006,FALSE,FALSE,,110
1162,ELMONICA ELEMENTARY SCHOOL,97006,FALSE,FALSE,,163
